trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
125,False,"{'a': 0.25, 'e': 6.4e-05}",30,0,-3.840051441775138,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
126,False,"{'a': 0.25, 'e': 6.298815822625347e-05}",20,0,25.080469233294814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
127,False,"{'a': 0.25, 'e': 6.2000124000248e-05}",20,0,25.092636344377986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.25, 'e': 6.103515625e-05}",20,6,22.80192620390309,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.25, 'e': 6.009254251547383e-05}",25,0,39.05031961649407,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.25, 'e': 5.9171597633136094e-05}",20,0,20.305594928052418,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.25, 'e': 5.8271662490530857e-05}",20,0,25.47977333790561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.25, 'e': 5.73921028466483e-05}",25,11,21.47368208080646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.25, 'e': 5.6532308214144386e-05}",25,11,-6.0688164255828125,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
134,False,"{'a': 0.25, 'e': 5.569169079973268e-05}",20,13,13.189280729126931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.25, 'e': 5.486968449931413e-05}",30,0,36.80124651681433,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.25, 'e': 5.406574394463668e-05}",20,0,26.332538302104933,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.25, 'e': 5.3279343598486864e-05}",25,6,34.86020695294679,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.25, 'e': 5.250997689561016e-05}",20,16,7.90272569071038,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.25, 'e': 5.175715542673774e-05}",25,0,32.35732652135784,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
